label,sms
0,Your board working fine The issue overheating also reslove But software inst pending I come o clock
0,Yes I n't care I it
0,Mon okie lor Haha is cheap n gd food la oso okie Depends whether wana eat western chinese food Den u prefer
0,Sitting ard to lor U leh busy w work
0,Its lt gt k oh Should send home sale
0,Sorry mail
0,Ya telling abt tht incident
0,Yes were for hour And I called whole family wake up it started
0,Ugh got outta class
0,Nowadays people notixiquating laxinorficated opportunity bambling entropication Have ever oblisingately opted ur book the masteriastering amplikater fidalfication It very champlaxigating think is atrocious Wotz Ur Opinion Junna
0,No lar Jus testing e phone card Dunno network gd thk Me waiting si finish bathing i bathe Dun disturb u liao u cleaning ur room
0,Ok I.ll you later
0,Have lunch come quickly open door
1,Not heard U4 while Call now here night just knickers Make beg it U last time 01223585236 XX Luv Nikiyu4.net
0,I back Bit long co accident a30 Had divert wadebridge.I a brilliant weekend Speak Lots love
0,K I yan jiu liao Sat bugis vill frm 10 den hop parco nb Sun can go cine frm 1030 den hop orc mrt hip hop
1,Bloomberg Message center 447797706009 Why wait Apply your future http career bloomberg.com
0,am seeking lady the street a freak the sheet Is you
0,My phone
0,Haha figure I found piece priscilla 's bowl
0,Actually fuck just whatever find excuse be tampa some point january
0,yay finally lol missed cinema trip week
0,All day working day saturday sunday
0,Heart empty love Mind empty wisdom Eyes r empty dream amp Life empty frnds So Alwys Be In Touch Good night amp sweet dream
0,I I ‘ m waiting the bus Inform when if ever get there
0,You back time
0,'s thing Just quick question
0,I probably by 's around lt gt
0,I the year co yetunde she wanted surprise with but didnt money i returned it mid january the lt gt day return period ended
0,I ask but 's a lot term mids here
0,Be to check yahoo email We photo yesterday
0,What she for
0,Wherre 's boytoy
1,Do want NEW video phone750 anytime network min 150 text only pound week call 08000776320 or reply delivery tomorrow
0,Hello love How day I your fine babe and hope that find job prospect I miss you boytoy teasing kiss
0,Tell bad character u Dnt lik me I 'll to change lt gt I ll add tat new year resolution Waiting ur reply.Be frank good morning
0,Yeah earlier that
0,Change window logoff sound
0,I 'm came room
0,Huh lesson lei n wa thinkin going sch earlier n i tot parkin kent vale
0,I reach office lt DECIMAL gt amp mobile problem You n't my voice So call asa 'll free
0,Cool text when head
1,You being contacted our dating service someone know To find who is call a land line 09050000878 PoBox45W2TG150P
1,"Wan2 win Meet+Greet Westlife U a m8 They currently what tour Unbreakable Untamed Unkempt Text 1,2 83049 Cost 50p std text"
0,Happy birthday May u find ur prince charming n dun work hard
0,Oh grand having bit a party it n't mention cover charge it 's first first served
0,You before went back to bed you ca n't sleep anything
0,I hope arnt pissed but id really to you tomorrow Love xxxxxxxxxxxxxX
1,Dorothy kiefer.com Bank Granite issue Strong-Buy EXPLOSIVE PICK FOR OUR MEMBERS UP OVER 300 Nasdaq Symbol CDGT That a 5.00
0,the lt gt year with man money I 'm to last lt gt Still waiting that check
0,I come ur home
0,Free day i finish mon n thurs
0,Will be for food
0,life alle mone eppolum oru pole allalo
0,Nite
0,Two fundamental cool life Walk you KING OR Walk you Dont care is the KING Gud nyt
0,Camera good 10.1mega pixel 3optical 5digital doom Have lovely holiday safe i hope hav good journey Happy year See you in couple week
0,Hi Petey noim just wanted chat coz avent spoken u long time-hope ur doin alrite.have good nit j love ya am.x
0,I saw ron burgundy captaining party boat yeah
0,I 'm You in money base
0,Already guy loving
0,Staff placement training Amrita college
0,I chat you In fact need money you raise
0,I 'm job profile like bpo
0,Well I about give co all no didn ‘ do nighters I persevered found but cheap i apologise advance It is just to sleep isnt
0,So think should talk him Not call bos the morning I to place year told where could and car fixed cheaper He telling today much hoped would back how he always regretted getting my number
0,Are willing go apps class
0,Hanging with brother his family
0,No will reach She telling will there I dont
0,Hey you to quit Xuhui i working till end the month
0,Im bout nite wasnt ur fault wa spouse wa pmt sumthin U 4give I u shldxxxx
0,Try neva mate
0,Yeah 'd pretty be best case scenario
0,I free today haf pick parent tonite
0,HEY BABE FAR SPUN-OUT SPK AT DA MO DEAD DA WRLD BEEN SLEEPING ON DA SOFA ALL DAY HAD A COOL NYTHO TX FONIN HON CALL 2MWEN IM BK FRMCLOUD J X
0,Should send naughty pix
1,You a £1000 winner Guaranteed Caller Prize is Final attempt contact To Claim Call 09071517866 Now 150ppmPOBox10183BhamB64XE
1,Xmas New Years Eve ticket now sale the club the day 10am till 8pm on Thurs Fri Sat night week They 're selling fast
0,Tyler 8th to leave long you here like an hour
0,Prepare be pounded night
0,Actually mobile full msg And m a work online to send lt gt msg i wil explain u
0,Good evening How you
0,I 'm home Please call
0,Oic co n si no lunch today dad out So dunno eat sch wat
0,Mmmmm It sooooo good wake your word morning Love Mmmm fuck I love too Lion devouring kiss across sea
0,We pleased inform your application Airtel Broadband processed successfully Your installation happen day
0,What happen dear Why silent I tensed
0,I 'll there you guy me come time sooner
0,If are coughing it
0,Ü lt 25 n pas me lar
0,I 'm e person 's e sm survey
0,Lol ill to send Be warned Sprint dead slow You 'll prolly it tomorrow
0,Thank You meet monday
0,SO IS TH GOWER MATE WHICH IS WHERE I AM HOW R U MAN ALL IS GOOD IN WALES ILL B BACK MORROW C U THIS WK WHO WAS THE MSG  RANDOM
1,Rock yr chik Get 100 's filthy film XXX pic yr phone rply FILTH 69669 Saristar Ltd E14 9YT 08701752560 450p day Stop2 cancel
0,I lt gt I get more though Get you feel like
0,Dad wanted talk the apartment I a late start omw
0,I love both
0,Lol u feeling sick
0,Din tell u jus 420
0,up my eye philosophy
1,From month upto 50 More Calls Ur standard network charge activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB
0,Ok lor I 'm town lei
0,I it already..sabarish asked to
0,No da Vijay to talk jaya tv
1,URGENT We trying contact U Todays draw show you won £800 prize GUARANTEED Call 09050000460 land line Claim J89 po box245c2150pm
0,Lol I Hey did great inpersonation flea the forum I love
1,Text BANNEDUK 89555 see cost 150p textoperator g696ga 18 XXX
0,Still chance If search hard will it..let a
1,Auction round The highest bid now £54 Next maximum bid £71 To bid send BIDS e g 10 bid £10 83383 Good luck
0,Do always celebrate NY 's your family
0,We TAJ MAHAL symbol love But other lesser fact Mumtaz Shahjahan 's 4th wife of wife Shahjahan killed Mumtaz 's husband marry Mumtaz died her lt gt delivery He married Mumtaz 's sister Question arises the Hell the LOVE The Great Hari
0,Its ok..come my home vl nice meet v chat
1,Collect VALENTINE 'S weekend PARIS Flight Hotel £200 Prize guaranteed Text PARIS No 69101 www.rtf.sphosting.com
0,Sent de webadres geting salary slip
0,She 's fine Sends greeting
1,Customer Loyalty Offer The NEW Nokia6650 Mobile ONLY £10 TXTAUCTION Txt word START No 81151 yours Now 4T Ctxt TC 150p/MTmsg
0,But dint touch me
0,Yup leaving now back
1,You wo n't it it 's true It 's Incredible Txts Reply G to learn amazing thing will blow mind From O2FWD 18p/txt
0,Yeah I 'll leave a min
0,And you any that teach how ship car
0,The sign maturity not start big thing But it when we start understanding small thing HAVE A NICE EVENING BSLVYL
0,Yeah confirmed you staying that weekend
0,They ü dun haf passport smth dat Or ü juz send my email account
0,Multiply number independently count decimal point for division push decimal place i showed
0,Have lovely night when wake to this message hope smile knowing is should Have great morning
0,Ard lor
0,You right Meanwhile 's project twin comin
0,I your maga money yesterday
1,I hot n horny willing I live local you text reply hear strt back me 150p msg Netcollex LtdHelpDesk 02085076972 reply Stop end
0,Our ride equally uneventful too pesky cyclist at time of night
0,If were/are free can give Otherwise nalla adi entey nattil kittum
0,I 've my wife text After buy she 'll you to So relax We go them wkend
0,I escape theatre Going watch KAVALAN in a minute
0,How would cost hire hitman
0,I lor
1,Do want New Nokia 3510i Colour Phone Delivered Tomorrow With 200 FREE minute any mobile 100 FREE text FREE camcorder Reply Call 08000930705
0,Huh i go ur house empty handed
0,Good morning princess Happy New Year
1,Congratulations YOU 'VE Won You 're Winner our August £1000 Prize Draw Call 09066660100 NOW Prize Code 2309
0,Aight 'll head in few
0,Then wat r u now Busy wif work
0,I you mood today
0,Jay told already do
0,Cps causing outage conserve energy
0,I 'm sure I just checking what happening the area
0,Hey morning you to pa
0,Jordan voted last nite
0,That mean got A epi she.s fine She.s now
0,I no idea you
0,Pls quick bare
0,Call I m unable cal Lets meet bhaskar deep
0,No I.ll meet in library
0,K roommate want dubsack another friend also some plan bringing extra I 'll you they for
0,Depends individual lor e hair dresser pretty my parent look gong U kaypoh I dunno wat collecting
0,Ok c ü
0,I enjoy watching playing football basketball Anything outdoors And
0,Can please macho his price range doe want new used it only interfued the blackberry bold lt gt any bb
0,Sorry blank msg Yup trying some studying
0,Hey check da I listed da
1,8007 25p Alfie Moon 's Children Need song ur mob Tell ur m8s Txt TONE CHARITY 8007 nokias POLY CHARITY polys zed 08701417012 profit charity
0,I meant an apology me texting to me drug lt gt night
0,That mean february april 'll getting place stay there i n't to hustle back forth audition season i since sister moved from harlem
0,Goin workout lor Muz lose e fat
0,Damn poor zac n't stand chance
0,I to tel u thing u not mistake k THIS IS THE MESSAGE THAT YOU SENT
0,Yeah I 'll bring tape measure fri
0,Should I head straight or
1,Get official ENGLAND poly ringtone colour flag yer mobile tonight game Text TONE FLAG 84199 Optout txt ENG STOP Box39822 W111WX £1.50
0,Thank princess You so sexy
0,Oooh I plenty those
0,Hui xin in da lib
0,Its big difference lt gt versus lt gt lt gt hr
0,It 's that make cry It 's that all stuff on top everything it push edge You n't underdtand often cry over my sorry life
0,ME BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
0,You what hook mean
1,Customer service announcement We recently make delivery you were unable do please call 07090298926 to re-schedule Ref:9307622
0,Wat 's da model num ur phone
0,He 's into skateboarding despite fact he thrown of wind with bandage and shit over arm five minute
1,You stop club tone replying STOP MIX See my-tone.com/enjoy html term Club tone cost GBP4.50/week MFL PO Box 1146 MK45 2WT 2/3
0,My house e sky dark liao If raining got excuse run rite Hee
0,Sorry left phone upstairs OK hectic would be all bird one fell swoop It 's date
0,Thought I n't you
1,wamma laid real doggin location direct your mobile join UKs largest dogging network txt dog 69696 nyt ec2a 3lp £1.50/msg
0,Carlos pick from later yeah we 're set
0,Hey babe friend to cancel up a visit
0,Hmm ill to about ok 're forgiven D
0,We hoping get by Langport You up town tonight
0,Want send a virtual hug I one
0,Probably still over stuff
0,It issue now Ill fix her tomorrow
0,Why come between people
0,Senthil group company Apnt 5pm
0,Oh Did make on air What 's talent
0,Studying But i.ll free weekend
0,R u yet I 'm wearing blue shirt n black pant
0,Wait.i come lt gt min
0,I reach ur home lt gt minute
0,Well you a great weekend
0,What you langport Sorry I 'll be in bed 9pm It suck ill xmas When you go2sri lanka
0,Frnd juz word not merely relationship a silent promise say I be YOU Wherevr Whenevr Forevr Gudnyt dear
0,Huh can Then how mistake
0,Ha U jus ate honey ar So sweet
0,I 'm turning phone My mom telling I cancer And my sister wo n't stop calling It hurt talk Ca n't put with See u u home Love u
0,Honey Sweetheart Darling Sexy bun Sugar plum Loverboy I miss boytoy smack as Did go the gym
0,Thanks loving so You rock
0,Yeah imma over jay to some drug
0,Ok Take care
0,Yup Thk u oso boring wat
0,to flat ok his 50 Is alot wiv work Got woman coming at 6.30
0,Moji informed that saved life Thanks
0,Whos am class
0,Hey r ü online I 've finished formatting
0,Great So attracts to brothas
1,Promotion Number 8714714 UR awarded City Break could WIN £200 Summer Shopping spree WK Txt STORE 88039 SkilGme TsCs087147403231Winawk Age16 £1.50perWKsub
0,LOL happens Vegas stay vega
0,Hello hi lou so long reply I left mobile friend Lancaster got it bak Neway im I couldnt make ur bday hun
